3.2785860169316052, 0.000575289927860434
6.319227947778717, 0.000575289927860434
12.704576002557666, 0.000575289927860434
19.54392303110088, -0.0013080997169208908
26.381732028011406, -0.004572641767875113
33.21884191963432, -0.008464980367089786
40.283475627105084, -0.012828166377499811
46.89250241865009, -0.016751894804127532
53.95975777094933, -0.018760843758560908
61.30741027199722, -0.01471783398776369
66.6301322717373, -0.00645603141265641
72.00688112810275, 0.009364441603506496
77.73818123107208, 0.036391083006118125
80.49482329058844, 0.05440884394119255
84.03549095698415, 0.08020500410921375
86.70590537032854, 0.10270523239886765
89.24188882792129, 0.12735880284905488
92.00685024036005, 0.15284734270842842
94.77205633964948, 0.17855561135969317
96.84683770866474, 0.19862417435241836
